treeDepth, leafs, distanceLeafs, totalHashes, pathLength, hashesPerLeaf
16, 2, 10, 19, 18, 9.5
16, 4, 10, 26, 23, 6.5
16, 6, 10, 35, 30, 5.83
16, 8, 10, 44, 37, 5.5
16, 10, 10, 51, 42, 5.1
16, 12, 10, 59, 48, 4.92
16, 14, 10, 70, 57, 5
16, 16, 10, 77, 62, 4.81
16, 18, 10, 85, 68, 4.72
16, 20, 10, 92, 73, 4.6
16, 22, 10, 102, 81, 4.64
16, 24, 10, 110, 87, 4.58
16, 26, 10, 117, 92, 4.5
16, 28, 10, 128, 101, 4.57
16, 30, 10, 137, 108, 4.57
16, 32, 10, 144, 113, 4.5
16, 34, 10, 153, 120, 4.5
16, 36, 10, 160, 125, 4.44
16, 38, 10, 169, 132, 4.45
16, 40, 10, 179, 140, 4.47
16, 42, 10, 186, 145, 4.43
16, 44, 10, 194, 151, 4.41
16, 46, 10, 204, 159, 4.43
16, 48, 10, 211, 164, 4.4
16, 50, 10, 219, 170, 4.38
16, 2, 20, 20, 19, 10
16, 4, 20, 29, 26, 7.25
16, 6, 20, 40, 35, 6.67
16, 8, 20, 51, 44, 6.38
16, 10, 20, 60, 51, 6
16, 12, 20, 70, 59, 5.83
16, 14, 20, 83, 70, 5.93
16, 16, 20, 92, 77, 5.75
16, 18, 20, 102, 85, 5.67
16, 20, 20, 111, 92, 5.55
16, 22, 20, 123, 102, 5.59
16, 24, 20, 133, 110, 5.54
16, 26, 20, 142, 117, 5.46
16, 28, 20, 155, 128, 5.54
16, 30, 20, 166, 137, 5.53
16, 32, 20, 175, 144, 5.47
16, 34, 20, 186, 153, 5.47
16, 36, 20, 195, 160, 5.42
16, 38, 20, 206, 169, 5.42
16, 40, 20, 218, 179, 5.45
16, 42, 20, 227, 186, 5.4
16, 44, 20, 237, 194, 5.39
16, 46, 20, 249, 204, 5.41
16, 48, 20, 258, 211, 5.38
16, 50, 20, 268, 219, 5.36
16, 2, 30, 20, 19, 10
16, 4, 30, 31, 28, 7.75
16, 6, 30, 43, 38, 7.17
16, 8, 30, 54, 47, 6.75
16, 10, 30, 67, 58, 6.7
16, 12, 30, 78, 67, 6.5
16, 14, 30, 90, 77, 6.43
16, 16, 30, 101, 86, 6.31
16, 18, 30, 110, 93, 6.11
16, 20, 30, 124, 105, 6.2
16, 22, 30, 135, 114, 6.14
16, 24, 30, 147, 124, 6.13
16, 26, 30, 158, 133, 6.08
16, 28, 30, 171, 144, 6.11
16, 30, 30, 182, 153, 6.07
16, 32, 30, 194, 163, 6.06
16, 34, 30, 204, 171, 6
16, 36, 30, 219, 184, 6.08
16, 38, 30, 230, 193, 6.05
16, 40, 30, 242, 203, 6.05
16, 42, 30, 253, 212, 6.02
16, 44, 30, 266, 223, 6.05
16, 46, 30, 277, 232, 6.02
16, 48, 30, 289, 242, 6.02
16, 50, 30, 298, 249, 5.96
16, 2, 40, 21, 20, 10.5
16, 4, 40, 32, 29, 8
16, 6, 40, 45, 40, 7.5
16, 8, 40, 58, 51, 7.25
16, 10, 40, 69, 60, 6.9
16, 12, 40, 81, 70, 6.75
16, 14, 40, 96, 83, 6.86
16, 16, 40, 107, 92, 6.69
16, 18, 40, 119, 102, 6.61
16, 20, 40, 130, 111, 6.5
16, 22, 40, 144, 123, 6.55
16, 24, 40, 156, 133, 6.5
16, 26, 40, 167, 142, 6.42
16, 28, 40, 182, 155, 6.5
16, 30, 40, 195, 166, 6.5
16, 32, 40, 206, 175, 6.44
16, 34, 40, 219, 186, 6.44
16, 36, 40, 230, 195, 6.39
16, 38, 40, 243, 206, 6.39
16, 40, 40, 257, 218, 6.43
16, 42, 40, 268, 227, 6.38
16, 44, 40, 280, 237, 6.36
16, 46, 40, 294, 249, 6.39
16, 48, 40, 305, 258, 6.35
16, 50, 40, 317, 268, 6.34
16, 2, 50, 21, 20, 10.5
16, 4, 50, 34, 31, 8.5
16, 6, 50, 45, 40, 7.5
16, 8, 50, 59, 52, 7.38
16, 10, 50, 72, 63, 7.2
16, 12, 50, 86, 75, 7.17
16, 14, 50, 99, 86, 7.07
16, 16, 50, 110, 95, 6.88
16, 18, 50, 124, 107, 6.89
16, 20, 50, 136, 117, 6.8
16, 22, 50, 152, 131, 6.91
16, 24, 50, 163, 140, 6.79
16, 26, 50, 176, 151, 6.77
16, 28, 50, 190, 163, 6.79
16, 30, 50, 202, 173, 6.73
16, 32, 50, 217, 186, 6.78
16, 34, 50, 228, 195, 6.71
16, 36, 50, 241, 206, 6.69
16, 38, 50, 254, 217, 6.68
16, 40, 50, 267, 228, 6.68
16, 42, 50, 284, 243, 6.76
16, 44, 50, 295, 252, 6.7
16, 46, 50, 308, 263, 6.7
16, 48, 50, 321, 274, 6.69
16, 50, 50, 334, 285, 6.68
16, 2, 60, 21, 20, 10.5
16, 4, 60, 34, 31, 8.5
16, 6, 60, 48, 43, 8
16, 8, 60, 61, 54, 7.63
16, 10, 60, 76, 67, 7.6
16, 12, 60, 89, 78, 7.42
16, 14, 60, 103, 90, 7.36
16, 16, 60, 116, 101, 7.25
16, 18, 60, 127, 110, 7.06
16, 20, 60, 143, 124, 7.15
16, 22, 60, 156, 135, 7.09
16, 24, 60, 170, 147, 7.08
16, 26, 60, 183, 158, 7.04
16, 28, 60, 198, 171, 7.07
16, 30, 60, 211, 182, 7.03
16, 32, 60, 225, 194, 7.03
16, 34, 60, 237, 204, 6.97
16, 36, 60, 254, 219, 7.06
16, 38, 60, 267, 230, 7.03
16, 40, 60, 281, 242, 7.03
16, 42, 60, 294, 253, 7
16, 44, 60, 309, 266, 7.02
16, 46, 60, 322, 277, 7
16, 48, 60, 336, 289, 7
16, 50, 60, 347, 298, 6.94
16, 2, 70, 22, 21, 11
16, 4, 70, 35, 32, 8.75
16, 6, 70, 49, 44, 8.17
16, 8, 70, 62, 55, 7.75
16, 10, 70, 77, 68, 7.7
16, 12, 70, 92, 81, 7.67
16, 14, 70, 105, 92, 7.5
16, 16, 70, 121, 106, 7.56
16, 18, 70, 134, 117, 7.44
16, 20, 70, 148, 129, 7.4
16, 22, 70, 161, 140, 7.32
16, 24, 70, 176, 153, 7.33
16, 26, 70, 189, 164, 7.27
16, 28, 70, 203, 176, 7.25
16, 30, 70, 216, 187, 7.2
16, 32, 70, 233, 202, 7.28
16, 34, 70, 248, 215, 7.29
16, 36, 70, 261, 226, 7.25
16, 38, 70, 276, 239, 7.26
16, 40, 70, 289, 250, 7.23
16, 42, 70, 303, 262, 7.21
16, 44, 70, 316, 273, 7.18
16, 46, 70, 332, 287, 7.22
16, 48, 70, 345, 298, 7.19
16, 50, 70, 359, 310, 7.18
16, 2, 80, 22, 21, 11
16, 4, 80, 35, 32, 8.75
16, 6, 80, 50, 45, 8.33
16, 8, 80, 65, 58, 8.13
16, 10, 80, 78, 69, 7.8
16, 12, 80, 92, 81, 7.67
16, 14, 80, 109, 96, 7.79
16, 16, 80, 122, 107, 7.63
16, 18, 80, 136, 119, 7.56
16, 20, 80, 149, 130, 7.45
16, 22, 80, 165, 144, 7.5
16, 24, 80, 179, 156, 7.46
16, 26, 80, 192, 167, 7.38
16, 28, 80, 209, 182, 7.46
16, 30, 80, 224, 195, 7.47
16, 32, 80, 237, 206, 7.41
16, 34, 80, 252, 219, 7.41
16, 36, 80, 265, 230, 7.36
16, 38, 80, 280, 243, 7.37
16, 40, 80, 296, 257, 7.4
16, 42, 80, 309, 268, 7.36
16, 44, 80, 323, 280, 7.34
16, 46, 80, 339, 294, 7.37
16, 48, 80, 352, 305, 7.33
16, 50, 80, 366, 317, 7.32
16, 2, 90, 22, 21, 11
16, 4, 90, 37, 34, 9.25
16, 6, 90, 50, 45, 8.33
16, 8, 90, 65, 58, 8.13
16, 10, 90, 80, 71, 8
16, 12, 90, 93, 82, 7.75
16, 14, 90, 110, 97, 7.86
16, 16, 90, 124, 109, 7.75
16, 18, 90, 137, 120, 7.61
16, 20, 90, 153, 134, 7.65
16, 22, 90, 167, 146, 7.59
16, 24, 90, 185, 162, 7.71
16, 26, 90, 198, 173, 7.62
16, 28, 90, 212, 185, 7.57
16, 30, 90, 228, 199, 7.6
16, 32, 90, 241, 210, 7.53
16, 34, 90, 256, 223, 7.53
16, 36, 90, 272, 237, 7.56
16, 38, 90, 287, 250, 7.55
16, 40, 90, 300, 261, 7.5
16, 42, 90, 315, 274, 7.5
16, 44, 90, 330, 287, 7.5
16, 46, 90, 343, 298, 7.46
16, 48, 90, 362, 315, 7.54
16, 50, 90, 376, 327, 7.52
16, 2, 100, 22, 21, 11
16, 4, 100, 37, 34, 9.25
16, 6, 100, 50, 45, 8.33
16, 8, 100, 66, 59, 8.25
16, 10, 100, 81, 72, 8.1
16, 12, 100, 97, 86, 8.08
16, 14, 100, 112, 99, 8
16, 16, 100, 125, 110, 7.81
16, 18, 100, 141, 124, 7.83
16, 20, 100, 155, 136, 7.75
16, 22, 100, 173, 152, 7.86
16, 24, 100, 186, 163, 7.75
16, 26, 100, 201, 176, 7.73
16, 28, 100, 217, 190, 7.75
16, 30, 100, 231, 202, 7.7
16, 32, 100, 248, 217, 7.75
16, 34, 100, 261, 228, 7.68
16, 36, 100, 276, 241, 7.67
16, 38, 100, 291, 254, 7.66
16, 40, 100, 306, 267, 7.65
16, 42, 100, 325, 284, 7.74
16, 44, 100, 338, 295, 7.68
16, 46, 100, 353, 308, 7.67
16, 48, 100, 368, 321, 7.67
16, 50, 100, 383, 334, 7.66
16, 2, 110, 22, 21, 11
16, 4, 110, 37, 34, 9.25
16, 6, 110, 53, 48, 8.83
16, 8, 110, 68, 61, 8.5
16, 10, 110, 81, 72, 8.1
16, 12, 110, 98, 87, 8.17
16, 14, 110, 113, 100, 8.07
16, 16, 110, 128, 113, 8
16, 18, 110, 143, 126, 7.94
16, 20, 110, 161, 142, 8.05
16, 22, 110, 176, 155, 8
16, 24, 110, 189, 166, 7.88
16, 26, 110, 205, 180, 7.88
16, 28, 110, 220, 193, 7.86
16, 30, 110, 236, 207, 7.87
16, 32, 110, 251, 220, 7.84
16, 34, 110, 267, 234, 7.85
16, 36, 110, 282, 247, 7.83
16, 38, 110, 295, 258, 7.76
16, 40, 110, 314, 275, 7.85
16, 42, 110, 329, 288, 7.83
16, 44, 110, 344, 301, 7.82
16, 46, 110, 359, 314, 7.8
16, 48, 110, 376, 329, 7.83
16, 50, 110, 391, 342, 7.82
16, 2, 120, 22, 21, 11
16, 4, 120, 37, 34, 9.25
16, 6, 120, 53, 48, 8.83
16, 8, 120, 68, 61, 8.5
16, 10, 120, 85, 76, 8.5
16, 12, 120, 100, 89, 8.33
16, 14, 120, 116, 103, 8.29
16, 16, 120, 131, 116, 8.19
16, 18, 120, 144, 127, 8
16, 20, 120, 162, 143, 8.1
16, 22, 120, 177, 156, 8.05
16, 24, 120, 193, 170, 8.04
16, 26, 120, 208, 183, 8
16, 28, 120, 225, 198, 8.04
16, 30, 120, 240, 211, 8
16, 32, 120, 256, 225, 8
16, 34, 120, 270, 237, 7.94
16, 36, 120, 289, 254, 8.03
16, 38, 120, 304, 267, 8
16, 40, 120, 320, 281, 8
16, 42, 120, 335, 294, 7.98
16, 44, 120, 352, 309, 8
16, 46, 120, 367, 322, 7.98
16, 48, 120, 383, 336, 7.98
16, 50, 120, 396, 347, 7.92
16, 2, 130, 23, 22, 11.5
16, 4, 130, 38, 35, 9.5
16, 6, 130, 54, 49, 9
16, 8, 130, 69, 62, 8.63
16, 10, 130, 86, 77, 8.6
16, 12, 130, 101, 90, 8.42
16, 14, 130, 117, 104, 8.36
16, 16, 130, 132, 117, 8.25
16, 18, 130, 150, 133, 8.33
16, 20, 130, 165, 146, 8.25
16, 22, 130, 181, 160, 8.23
16, 24, 130, 196, 173, 8.17
16, 26, 130, 213, 188, 8.19
16, 28, 130, 228, 201, 8.14
16, 30, 130, 244, 215, 8.13
16, 32, 130, 259, 228, 8.09
16, 34, 130, 278, 245, 8.18
16, 36, 130, 293, 258, 8.14
16, 38, 130, 309, 272, 8.13
16, 40, 130, 324, 285, 8.1
16, 42, 130, 341, 300, 8.12
16, 44, 130, 356, 313, 8.09
16, 46, 130, 372, 327, 8.09
16, 48, 130, 387, 340, 8.06
16, 50, 130, 405, 356, 8.1
16, 2, 140, 23, 22, 11.5
16, 4, 140, 38, 35, 9.5
16, 6, 140, 54, 49, 9
16, 8, 140, 69, 62, 8.63
16, 10, 140, 86, 77, 8.6
16, 12, 140, 103, 92, 8.58
16, 14, 140, 118, 105, 8.43
16, 16, 140, 136, 121, 8.5
16, 18, 140, 151, 134, 8.39
16, 20, 140, 167, 148, 8.35
16, 22, 140, 182, 161, 8.27
16, 24, 140, 199, 176, 8.29
16, 26, 140, 214, 189, 8.23
16, 28, 140, 230, 203, 8.21
16, 30, 140, 245, 216, 8.17
16, 32, 140, 264, 233, 8.25
16, 34, 140, 281, 248, 8.26
16, 36, 140, 296, 261, 8.22
16, 38, 140, 313, 276, 8.24
16, 40, 140, 328, 289, 8.2
16, 42, 140, 344, 303, 8.19
16, 44, 140, 359, 316, 8.16
16, 46, 140, 377, 332, 8.2
16, 48, 140, 392, 345, 8.17
16, 50, 140, 408, 359, 8.16
16, 2, 150, 23, 22, 11.5
16, 4, 150, 38, 35, 9.5
16, 6, 150, 54, 49, 9
16, 8, 150, 72, 65, 9
16, 10, 150, 87, 78, 8.7
16, 12, 150, 103, 92, 8.58
16, 14, 150, 118, 105, 8.43
16, 16, 150, 136, 121, 8.5
16, 18, 150, 151, 134, 8.39
16, 20, 150, 168, 149, 8.4
16, 22, 150, 185, 164, 8.41
16, 24, 150, 200, 177, 8.33
16, 26, 150, 216, 191, 8.31
16, 28, 150, 231, 204, 8.25
16, 30, 150, 250, 221, 8.33
16, 32, 150, 267, 236, 8.34
16, 34, 150, 282, 249, 8.29
16, 36, 150, 299, 264, 8.31
16, 38, 150, 314, 277, 8.26
16, 40, 150, 330, 291, 8.25
16, 42, 150, 349, 308, 8.31
16, 44, 150, 364, 321, 8.27
16, 46, 150, 380, 335, 8.26
16, 48, 150, 395, 348, 8.23
16, 50, 150, 412, 363, 8.24
16, 2, 160, 23, 22, 11.5
16, 4, 160, 38, 35, 9.5
16, 6, 160, 55, 50, 9.17
16, 8, 160, 72, 65, 9
16, 10, 160, 87, 78, 8.7
16, 12, 160, 103, 92, 8.58
16, 14, 160, 122, 109, 8.71
16, 16, 160, 137, 122, 8.56
16, 18, 160, 153, 136, 8.5
16, 20, 160, 168, 149, 8.4
16, 22, 160, 186, 165, 8.45
16, 24, 160, 202, 179, 8.42
16, 26, 160, 217, 192, 8.35
16, 28, 160, 236, 209, 8.43
16, 30, 160, 253, 224, 8.43
16, 32, 160, 268, 237, 8.38
16, 34, 160, 285, 252, 8.38
16, 36, 160, 300, 265, 8.33
16, 38, 160, 317, 280, 8.34
16, 40, 160, 335, 296, 8.38
16, 42, 160, 350, 309, 8.33
16, 44, 160, 366, 323, 8.32
16, 46, 160, 384, 339, 8.35
16, 48, 160, 399, 352, 8.31
16, 50, 160, 415, 366, 8.3
16, 2, 170, 23, 22, 11.5
16, 4, 170, 38, 35, 9.5
16, 6, 170, 55, 50, 9.17
16, 8, 170, 72, 65, 9
16, 10, 170, 87, 78, 8.7
16, 12, 170, 104, 93, 8.67
16, 14, 170, 122, 109, 8.71
16, 16, 170, 137, 122, 8.56
16, 18, 170, 154, 137, 8.56
16, 20, 170, 171, 152, 8.55
16, 22, 170, 186, 165, 8.45
16, 24, 170, 203, 180, 8.46
16, 26, 170, 222, 197, 8.54
16, 28, 170, 237, 210, 8.46
16, 30, 170, 254, 225, 8.47
16, 32, 170, 271, 240, 8.47
16, 34, 170, 286, 253, 8.41
16, 36, 170, 303, 268, 8.42
16, 38, 170, 321, 284, 8.45
16, 40, 170, 336, 297, 8.4
16, 42, 170, 353, 312, 8.4
16, 44, 170, 370, 327, 8.41
16, 46, 170, 385, 340, 8.37
16, 48, 170, 402, 355, 8.38
16, 50, 170, 422, 373, 8.44
16, 2, 180, 23, 22, 11.5
16, 4, 180, 40, 37, 10
16, 6, 180, 55, 50, 9.17
16, 8, 180, 72, 65, 9
16, 10, 180, 89, 80, 8.9
16, 12, 180, 104, 93, 8.67
16, 14, 180, 123, 110, 8.79
16, 16, 180, 139, 124, 8.69
16, 18, 180, 154, 137, 8.56
16, 20, 180, 172, 153, 8.6
16, 22, 180, 188, 167, 8.55
16, 24, 180, 208, 185, 8.67
16, 26, 180, 223, 198, 8.58
16, 28, 180, 239, 212, 8.54
16, 30, 180, 257, 228, 8.57
16, 32, 180, 272, 241, 8.5
16, 34, 180, 289, 256, 8.5
16, 36, 180, 307, 272, 8.53
16, 38, 180, 324, 287, 8.53
16, 40, 180, 339, 300, 8.48
16, 42, 180, 356, 315, 8.48
16, 44, 180, 373, 330, 8.48
16, 46, 180, 388, 343, 8.43
16, 48, 180, 409, 362, 8.52
16, 50, 180, 425, 376, 8.5
16, 2, 190, 23, 22, 11.5
16, 4, 190, 40, 37, 10
16, 6, 190, 55, 50, 9.17
16, 8, 190, 73, 66, 9.13
16, 10, 190, 89, 80, 8.9
16, 12, 190, 108, 97, 9
16, 14, 190, 123, 110, 8.79
16, 16, 190, 140, 125, 8.75
16, 18, 190, 157, 140, 8.72
16, 20, 190, 174, 155, 8.7
16, 22, 190, 189, 168, 8.59
16, 24, 190, 209, 186, 8.71
16, 26, 190, 225, 200, 8.65
16, 28, 190, 243, 216, 8.68
16, 30, 190, 258, 229, 8.6
16, 32, 190, 275, 244, 8.59
16, 34, 190, 293, 260, 8.62
16, 36, 190, 308, 273, 8.56
16, 38, 190, 325, 288, 8.55
16, 40, 190, 342, 303, 8.55
16, 42, 190, 359, 318, 8.55
16, 44, 190, 374, 331, 8.5
16, 46, 190, 395, 350, 8.59
16, 48, 190, 411, 364, 8.56
16, 50, 190, 429, 380, 8.58
16, 2, 200, 23, 22, 11.5
16, 4, 200, 40, 37, 10
16, 6, 200, 55, 50, 9.17
16, 8, 200, 73, 66, 9.13
16, 10, 200, 90, 81, 9
16, 12, 200, 108, 97, 9
16, 14, 200, 125, 112, 8.93
16, 16, 200, 140, 125, 8.75
16, 18, 200, 158, 141, 8.78
16, 20, 200, 174, 155, 8.7
16, 22, 200, 194, 173, 8.82
16, 24, 200, 209, 186, 8.71
16, 26, 200, 226, 201, 8.69
16, 28, 200, 244, 217, 8.71
16, 30, 200, 260, 231, 8.67
16, 32, 200, 279, 248, 8.72
16, 34, 200, 294, 261, 8.65
16, 36, 200, 311, 276, 8.64
16, 38, 200, 328, 291, 8.63
16, 40, 200, 345, 306, 8.63
16, 42, 200, 366, 325, 8.71
16, 44, 200, 381, 338, 8.66
16, 46, 200, 398, 353, 8.65
16, 48, 200, 415, 368, 8.65
16, 50, 200, 432, 383, 8.64
16, 2, 210, 23, 22, 11.5
16, 4, 210, 40, 37, 10
16, 6, 210, 58, 53, 9.67
16, 8, 210, 73, 66, 9.13
16, 10, 210, 90, 81, 9
16, 12, 210, 109, 98, 9.08
16, 14, 210, 125, 112, 8.93
16, 16, 210, 143, 128, 8.94
16, 18, 210, 158, 141, 8.78
16, 20, 210, 175, 156, 8.75
16, 22, 210, 195, 174, 8.86
16, 24, 210, 211, 188, 8.79
16, 26, 210, 229, 204, 8.81
16, 28, 210, 246, 219, 8.79
16, 30, 210, 261, 232, 8.7
16, 32, 210, 280, 249, 8.75
16, 34, 210, 297, 264, 8.74
16, 36, 210, 314, 279, 8.72
16, 38, 210, 331, 294, 8.71
16, 40, 210, 346, 307, 8.65
16, 42, 210, 367, 326, 8.74
16, 44, 210, 384, 341, 8.73
16, 46, 210, 401, 356, 8.72
16, 48, 210, 418, 371, 8.71
16, 50, 210, 437, 388, 8.74
16, 2, 220, 23, 22, 11.5
16, 4, 220, 40, 37, 10
16, 6, 220, 58, 53, 9.67
16, 8, 220, 75, 68, 9.38
16, 10, 220, 90, 81, 9
16, 12, 220, 109, 98, 9.08
16, 14, 220, 126, 113, 9
16, 16, 220, 143, 128, 8.94
16, 18, 220, 160, 143, 8.89
16, 20, 220, 180, 161, 9
16, 22, 220, 197, 176, 8.95
16, 24, 220, 212, 189, 8.83
16, 26, 220, 230, 205, 8.85
16, 28, 220, 247, 220, 8.82
16, 30, 220, 265, 236, 8.83
